"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"864","15","300","50","community","species","species_3","PLN","BIC","0.15","0.4750035","0.472409139315109","0.019","0.029","0.083","0.043","1.02617159684499"
"865","15","300","50","community","species","species_3","ZIPLN","BIC","0.09","0.663463","0.611289573808816","0.017","0.257","0.474","0.333","7.18197345733643"
"866","16","300","50","community","species","species_3","PLN","BIC","0.15","0.5459405","0.508399860402069","0.004","0","0","0","21.3838210105896"
"867","16","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.7303325","0.627449921963981","0.01","0.227","0.607","0.33","7.38071990013123"
"868","17","300","50","community","species","species_3","PLN","BIC","0.16","0.5587975","0.450699222635921","0.01","0.026","0.143","0.044","23.2678325176239"
"869","17","300","50","community","species","species_3","ZIPLN","BIC","0.09","0.6768345","0.60451167792465","0.01","0.156","0.5","0.238","7.98684906959534"
"870","18","300","50","community","species","species_3","PLN","BIC","0.15","0.5022875","0.503548212533235","0.01","0","0","0","24.1949083805084"
"871","18","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.707385","0.613656527132854","0.007","0.118","0.5","0.19","8.17914462089539"
"872","19","300","50","community","species","species_3","PLN","BIC","0.16","0.6325305","0.543359849079525","0.001","0","0","0","19.6848657131195"
"873","19","300","50","community","species","species_3","ZIPLN","BIC","0.11","0.663903","0.626083104993926","0.064","0.364","0.275","0.313","6.78434944152832"
"874","20","300","50","community","species","species_3","PLN","BIC","0.16","0.530749","0.558421660370412","0.014","0","0","0","12.787326335907"
"875","20","300","50","community","species","species_3","ZIPLN","BIC","0.11","0.6645665","0.634231020554056","0.022","0.22","0.444","0.294","4.48864412307739"
"876","21","300","50","community","species","species_3","PLN","BIC","0.16","0.534824","0.513671398733469","0.017","0","0","0","17.6345090866089"
"877","21","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.635549","0.655256363099791","0.011","0.128","0.435","0.198","4.37363171577454"
"878","22","300","50","community","species","species_3","PLN","BIC","0.15","0.559291","0.535943545564213","0.004","0.013","0.167","0.023","15.5469214916229"
"879","22","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.6858865","0.621108193153293","0.037","0.362","0.408","0.384","8.48565602302551"
"880","23","300","50","community","species","species_3","PLN","BIC","0.17","0.59399","0.50152531357257","0.001","0","0","0","21.8316843509674"
"881","23","300","50","community","species","species_3","ZIPLN","BIC","0.11","0.639658","0.624684848862391","0.014","0.19","0.484","0.273","6.46947932243347"
"882","24","300","50","community","species","species_3","PLN","BIC","0.16","0.5076625","0.467386429569634","0.001","0","0","0","58.5340869426727"
"883","24","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.6855965","0.647884169167262","0.006","0.141","0.611","0.229","7.56034064292908"
"884","25","300","50","community","species","species_3","PLN","BIC","0.17","0.52475","0.489130179032335","0.004","0.011","0.167","0.02","16.6929504871368"
"885","25","300","50","community","species","species_3","ZIPLN","BIC","0.11","0.670118","0.615682892864175","0.023","0.211","0.435","0.284","4.74624371528625"
"886","26","300","50","community","species","species_3","PLN","BIC","0.18","0.5349895","0.478538445166666","0","0",NA,"0","19.2080459594727"
"887","26","300","50","community","species","species_3","ZIPLN","BIC","0.12","0.7574825","0.625147748234398","0.005","0.136","0.647","0.224","8.34991645812988"
"888","27","300","50","community","species","species_3","PLN","BIC","0.18","0.506981","0.506776698773587","0.002","0","0","0","15.1778209209442"
"889","27","300","50","community","species","species_3","ZIPLN","BIC","0.12","0.580831","0.618571127008294","0.011","0.103","0.429","0.167","4.49304962158203"
"890","28","300","50","community","species","species_3","PLN","BIC","0.17","0.5839975","0.499140786002447","0.003","0","0","0","52.1912710666656"
"891","28","300","50","community","species","species_3","ZIPLN","BIC","0.1","0.7193295","0.618401502113406","0.036","0.3","0.369","0.331","4.64984345436096"
"892","29","300","50","community","species","species_3","PLN","BIC","0.15","0.593304","0.501805967218241","0.01","0","0","0","11.6611223220825"
"893","29","300","50","community","species","species_3","ZIPLN","BIC","0.09","0.7488655","0.636574150551773","0.018","0.206","0.4","0.272","4.55025720596313"
"894","30","300","50","community","species","species_3","PLN","BIC","0.16","0.5672365","0.516664170075726","0.003","0","0","0","17.5780365467072"
"895","30","300","50","community","species","species_3","ZIPLN","BIC","0.11","0.600164","0.629443436537525","0.01","0.139","0.478","0.216","4.84639453887939"
"896","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"897","2","300","50","community","species","species_4","PLN","BIC","0.15","0.643449","0.511984166621256","0","0",NA,"0","21.3635728359222"
"898","2","300","50","community","species","species_4","ZIPLN","BIC","0.1","0.674904","0.574849790485204","0.018","0.275","0.475","0.349","8.49028778076172"
"899","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"900","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"901","5","300","50","community","species","species_4","PLN","BIC","0.17","0.5806575","0.555307329122339","0","0",NA,"0","24.6032664775848"
"902","5","300","50","community","species","species_4","ZIPLN","BIC","0.12","0.596641","0.639296914182311","0.01","0.095","0.421","0.155","6.49708771705627"
"903","6","300","50","community","species","species_4","PLN","BIC","0.15","0.5900945","0.469789023260826","0.004","0","0","0","17.6102681159973"
"904","6","300","50","community","species","species_4","ZIPLN","BIC","0.09","0.7132065","0.637911011332314","0.028","0.389","0.467","0.424","7.07694458961487"
