"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"140","8","300","20","erdos_renyi","species","species_3","PLN","StARS","0.3","0.0044635","0.555828412832726","0.129","0.057","0.353","0.098","12.1006591320038"
"141","8","300","20","erdos_renyi","species","species_3","PLN","BIC","0.3","0.0044635","0.556211106010612","0","0",NA,"0","12.1006591320038"
"142","8","300","20","erdos_renyi","species","species_3","ZIPLN","StARS","0.29","0.026613","0.581008022387702","0.2","0.086","0.346","0.137","2.67506769895554"
"143","8","300","20","erdos_renyi","species","species_3","ZIPLN","BIC","0.29","0.026613","0.549723043104129","0.247","0.2","0.5","0.286","2.67506769895554"
"144","9","300","20","erdos_renyi","species","species_3","PLN","StARS","0.32","0.028886","0.459888981992699","0.264","0.253","0.51","0.338","18.4403395652771"
"145","9","300","20","erdos_renyi","species","species_3","PLN","BIC","0.32","0.028886","0.46007253967665","0","0",NA,"0","18.4403395652771"
"146","9","300","20","erdos_renyi","species","species_3","ZIPLN","StARS","0.3","0.0529705","0.523710862321227","0.011","0.01","0.5","0.02","4.7627562602361"
"147","9","300","20","erdos_renyi","species","species_3","ZIPLN","BIC","0.3","0.0529705","0.504048610687851","0.253","0.232","0.5","0.317","4.7627562602361"
"148","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
","Error in lm.wfit(X[Y1, , drop = FALSE], log(Y[Y1]) - offsetx[Y1], weights[Y1]) : 
  0 (non-NA) cases
"
"149","11","300","20","erdos_renyi","species","species_3","PLN","StARS","0.32","0.0204285","0.520680852166329","0.18","0.178","0.529","0.267","20.1884827613831"
"150","11","300","20","erdos_renyi","species","species_3","PLN","BIC","0.32","0.0204285","0.520460696363255","0","0",NA,"0","20.1884827613831"
"151","11","300","20","erdos_renyi","species","species_3","ZIPLN","StARS","0.31","0.0616435","0.557230660484212","0.169","0.168","0.531","0.256","3.24745250145594"
"152","11","300","20","erdos_renyi","species","species_3","ZIPLN","BIC","0.31","0.0616435","0.499713902003658","0.258","0.307","0.574","0.4","3.24745250145594"
"153","12","300","20","erdos_renyi","species","species_3","PLN","StARS","0.29","0.0016845","0.571799640670483","0.09","0.059","0.429","0.104","9.96049451828003"
"154","12","300","20","erdos_renyi","species","species_3","PLN","BIC","0.29","0.0016845","0.571793604879799","0","0",NA,"0","9.96049451828003"
"155","12","300","20","erdos_renyi","species","species_3","ZIPLN","StARS","0.27","0.063753","0.623468422825032","0.101","0.069","0.438","0.12","3.80893340508143"
"156","12","300","20","erdos_renyi","species","species_3","ZIPLN","BIC","0.27","0.063753","0.576263500233975","0.36","0.277","0.467","0.348","3.80893340508143"
