"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"95","18","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.07","0.6789","0.531609389278978","0","0",NA,"0","2.47714805603027"
"96","18","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.7097","0.687949760792684","0","0.2","1","0.333","40.9662003517151"
"97","19","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.07","0.511587","0.50136312914564","0","0.286","1","0.444","3.07627654075623"
"98","19","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.498373","0.64115090392598","0","0.286","1","0.444","38.9240384101868"
"99","20","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.07","0.8245","0.519549908950737","0","0.4","1","0.571","2.34470558166504"
"100","20","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.05","0.6624","0.657086844416887","0","0.4","1","0.571","36.3872163295746"
"101","21","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.12","0.793835","0.531279624379571","0.022","0.417","0.556","0.476","1.52990651130676"
"102","21","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.08","0.6831145","0.681274092998308","0.017","0.5","0.667","0.571","23.3684210777283"
"103","22","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.5826875","0.535129851238086","0","0",NA,"0","2.67679190635681"
"104","22","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.7049375","0.66305193981393","0.016","0.5","0.571","0.533","40.1956870555878"
"105","23","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.11","0.717576","0.543891292784747","0","0.091","1","0.167","3.01989316940308"
"106","23","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.6044065","0.671781725883234","0","0.091","1","0.167","40.5908632278442"
"107","24","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.06","0.7121195","0.492190454177515","0","0.143","1","0.25","2.72822690010071"
"108","24","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.05","0.492855","0.613892535324423","0.011","0.286","0.5","0.364","38.1566743850708"
"109","25","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.7975155","0.542970565825373","0","0.5","1","0.667","2.88330769538879"
"110","25","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.7862835","0.66579884664148","0.011","0.5","0.6","0.545","39.3197410106659"
"111","26","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.08","0.8196495","0.556115935247026","0","0",NA,"0","2.583979845047"
"112","26","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.672301","0.718598482533741","0","0",NA,"0","37.1447665691376"
"113","27","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.09","0.83835","0.542447881045547","0.011","0.3","0.6","0.4","2.04105234146118"
"114","27","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.07","0.66005","0.670273505694363","0","0.4","1","0.571","29.7990136146545"
"115","28","300","20","erdos_renyi","sites","sites_2","PLN","BIC","0.1","0.90275","0.516816797057592","0","0.1","1","0.182","3.03689622879028"
"116","28","300","20","erdos_renyi","sites","sites_2","ZIPLN","BIC","0.06","0.8664","0.620356786819703","0.044","1","0.556","0.714","27.5385890007019"
