"","simu","n","p","omega_structure","zi_type","zi_config","method","criterion","omega_rmse","AUC","rmse_fit","fallout","recall","precision","f1_score","time"
"293","8","300","20","community","species","species_2","ZIPLN","BIC","0.1","0.642869","0.624551572727449","0.039","0.667","0.533","0.593","2.52110648155212"
"294","9","300","20","community","species","species_2","PLN","BIC","0.16","0.4868035","0.397125304702479","0","0",NA,"0","6.44572615623474"
"295","9","300","20","community","species","species_2","ZIPLN","BIC","0.09","0.5460795","0.625300093474714","0","0.071","1","0.133","2.10701441764832"
"296","10","300","20","community","species","species_2","PLN","BIC","0.13","0.6034615","0.418882915094589","0","0",NA,"0","6.02424287796021"
"297","10","300","20","community","species","species_2","ZIPLN","BIC","0.11","0.5626005","0.618626741657102","0","0",NA,"0","2.34530305862427"
"298","11","300","20","community","species","species_2","PLN","BIC","0.17","0.6521455","0.395937497262822","0","0",NA,"0","5.2211172580719"
"299","11","300","20","community","species","species_2","ZIPLN","BIC","0.1","0.688943","0.640200097528951","0","0",NA,"0","2.67950296401978"
"300","12","300","20","community","species","species_2","PLN","BIC","0.19","0.582332","0.413858502754263","0","0",NA,"0","3.80160021781921"
"301","12","300","20","community","species","species_2","ZIPLN","BIC","0.11","0.671278","0.647740607266519","0","0",NA,"0","1.90159606933594"
"302","13","300","20","community","species","species_2","PLN","BIC","0.18","0.5029155","0.445359399573379","0","0",NA,"0","3.57422232627869"
"303","13","300","20","community","species","species_2","ZIPLN","BIC","0.13","0.7457835","0.695681166387663","0","0",NA,"0","1.41312694549561"
"304","14","300","20","community","species","species_2","PLN","BIC","0.16","0.5619205","0.4157834283543","0","0",NA,"0","4.92937302589417"
"305","14","300","20","community","species","species_2","ZIPLN","BIC","0.1","0.709813","0.634869718874173","0","0",NA,"0","1.8359043598175"
"306","15","300","20","community","species","species_2","PLN","BIC","0.18","0.7181175","0.375663354758386","0","0",NA,"0","4.4319806098938"
"307","15","300","20","community","species","species_2","ZIPLN","BIC","0.1","0.6986115","0.613352092681522","0.017","0.364","0.571","0.444","1.55466318130493"
"308","16","300","20","community","species","species_2","PLN","BIC","0.17","0.542841","0.381020215710157","0","0",NA,"0","5.25665855407715"
"309","16","300","20","community","species","species_2","ZIPLN","BIC","0.1","0.7219115","0.625320068869563","0","0",NA,"0","1.27984571456909"
"310","17","300","20","community","species","species_2","PLN","BIC","0.14","0.4731","0.41396814798634","0","0",NA,"0","4.05514764785767"
"311","17","300","20","community","species","species_2","ZIPLN","BIC","0.09","0.5458","0.666755912686171","0","0.1","1","0.182","1.74430990219116"
"312","18","300","20","community","species","species_2","PLN","BIC","0.13","0.474019","0.380106611548422","0","0",NA,"0","4.93200397491455"
"313","18","300","20","community","species","species_2","ZIPLN","BIC","0.09","0.699546","0.58057328341526","0","0",NA,"0","1.78893041610718"
"314","19","300","20","community","species","species_2","PLN","BIC","0.17","0.5471105","0.388927032384369","0","0",NA,"0","2.63249158859253"
"315","19","300","20","community","species","species_2","ZIPLN","BIC","0.11","0.522035","0.609265293753701","0","0.333","1","0.5","1.39107322692871"
"316","20","300","20","community","species","species_2","PLN","BIC","0.14","0.619678","0.421580569796603","0","0",NA,"0","2.59617614746094"
"317","20","300","20","community","species","species_2","ZIPLN","BIC","0.08","0.775095","0.658544581314951","0","0",NA,"0","1.28969812393188"
"318","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"319","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"320","3","300","20","community","species","species_3","PLN","BIC","0.21","0.3290065","0.278071099184319","0","0",NA,"0","7.66644906997681"
"321","3","300","20","community","species","species_3","ZIPLN","BIC","0.13","0.6189985","0.484257853993145","0","0",NA,"0","1.76910996437073"
"322","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"323","5","300","20","community","species","species_3","PLN","BIC","0.17","0.5707375","0.28416147820884","0","0",NA,"0","5.38904285430908"
"324","5","300","20","community","species","species_3","ZIPLN","BIC","0.11","0.583332","0.480793535608391","0","0",NA,"0","2.78763747215271"
"325","6","300","20","community","species","species_3","PLN","BIC","0.19","0.431353","0.283214264725613","0","0",NA,"0","7.71058678627014"
"326","6","300","20","community","species","species_3","ZIPLN","BIC","0.1","0.54286","0.461149928551395","0","0",NA,"0","2.06842255592346"
"327","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"328","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"329","9","300","20","community","species","species_3","PLN","BIC","0.17","0.4710735","0.278187352317582","0","0",NA,"0","5.08485984802246"
"330","9","300","20","community","species","species_3","ZIPLN","BIC","0.25","0.378726","0.467789890391749","0","0",NA,"0","1.66115069389343"
"331","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
","Error : inv_sympd(): matrix is singular or not positive definite
"
"332","11","300","20","community","species","species_3","PLN","BIC","0.2","0.395676","0.260671431893035","0","0",NA,"0","8.37201881408691"
"333","11","300","20","community","species","species_3","ZIPLN","BIC","0.11","0.592503","0.460720146790581","0","0",NA,"0","2.49098420143127"
"334","12","300","20","community","species","species_3","PLN","BIC","0.21","0.528844","0.261295467704789","0","0",NA,"0","7.60474944114685"
"335","12","300","20","community","species","species_3","ZIPLN","BIC","0.11","0.420865","0.444890191560923","0","0",NA,"0","1.95359897613525"
